Datetime,Total_Load,Temperature,Humidity,WindSpeed,F1_132KV_PowerConsumption,F2_132KV_PowerConsumption,F3_132KV_PowerConsumption
2017-12-22 12:20:00,65210.552411,18.03,53.2,0.078,29998.47909,25318.19577,9893.877551
2017-12-22 12:30:00,65004.647209999996,18.12,52.6,0.078,29767.30038,25222.46088,10014.88595
2017-12-22 12:40:00,64486.140047,18.37,53.27,0.08,29548.28897,25130.4081,9807.442977
2017-12-22 12:50:00,64473.979161999996,18.56,59.08,0.078,29663.87833,25019.94477,9790.156062
2017-12-22 13:00:00,64926.750184000004,18.1,61.08,0.074,30168.82129,25071.49432,9686.434574
2017-12-22 13:10:00,65939.60234,17.94,61.38,0.075,30558.1749,25355.01688,10026.41056
2017-12-22 13:20:00,66107.38074000001,17.93,61.05,0.078,30491.25475,25612.76465,10003.36134
2017-12-22 13:30:00,65830.286176,17.79,61.75,0.075,30503.42205,25461.7981,9865.066026
2017-12-22 13:40:00,65021.847193999994,17.88,61.88,0.074,30187.07224,25159.86499,9674.909964
2017-12-22 13:50:00,64596.471019000004,17.97,62.42,0.076,29913.30798,24979.44155,9703.721489
2017-12-22 14:00:00,64753.349863,17.7,63.75,0.074,29834.22053,25163.5471,9755.582233
2017-12-22 14:10:00,64516.585024,17.64,63.85,0.071,29718.63118,25123.04388,9674.909964
2017-12-22 14:20:00,65027.450985,17.85,63.62,0.074,29834.22053,25575.94354,9617.286915
2017-12-22 14:30:00,65202.294161,17.98,62.35,0.074,30132.31939,25539.12243,9530.852341
2017-12-22 14:40:00,64863.058471,17.91,62.72,0.076,29937.64259,25417.61276,9507.803121
2017-12-22 14:50:00,65226.460605,17.81,63.08,0.076,30266.1597,25366.06321,9594.237695
2017-12-22 15:00:00,65052.158779000005,17.77,62.92,0.075,30047.14829,25664.31421,9340.696279
2017-12-22 15:10:00,65021.414389,17.6,63.75,0.072,29718.63118,25973.61154,9329.171669
2017-12-22 15:20:00,64945.382915,17.61,64.39,0.071,29761.21673,25918.37987,9265.786315
2017-12-22 15:30:00,64429.862798,17.48,64.55,0.076,29402.28137,25675.36054,9352.220888
2017-12-22 15:40:00,63965.789271,17.32,63.99,0.076,29274.52471,25546.48665,9144.777911
2017-12-22 15:50:00,63598.567328000005,17.5,62.05,0.074,29335.36122,25274.01043,8989.195678
2017-12-22 16:00:00,63898.889952,17.56,60.68,0.074,29688.21293,25111.99755,9098.679472
2017-12-22 16:10:00,63848.104734,17.43,60.01,0.074,29645.62738,24902.11721,9300.360144
2017-12-22 16:20:00,63872.913334000004,17.34,61.15,0.077,29584.79087,24964.7131,9323.409364
2017-12-22 16:30:00,63986.441215,17.4,61.58,0.076,29615.20913,25174.59343,9196.638655
2017-12-22 16:40:00,65224.06548600001,17.33,63.12,0.076,30126.23574,25561.2151,9536.614646
2017-12-22 16:50:00,66807.91219,17.41,65.32,0.075,30819.77186,25760.04909,10228.09124
2017-12-22 17:00:00,69072.47738,17.18,66.72,0.073,31251.71103,26065.66431,11755.10204
2017-12-22 17:10:00,73365.74912,17.05,67.02,0.074,32486.69202,27608.46886,13270.58824
2017-12-22 17:20:00,79557.29375,16.83,69.06,0.074,35169.58175,29751.4575,14636.2545
2017-12-22 17:30:00,84488.60973,16.59,70.0,0.074,37517.87072,32023.32004,14947.41897
2017-12-22 17:40:00,87153.131,16.39,71.1,0.07,38625.09506,33142.6818,15385.35414
2017-12-22 17:50:00,87565.2141,16.13,72.2,0.071,38844.10646,33341.5158,15379.59184
2017-12-22 18:00:00,87416.9576,15.95,72.8,0.073,38862.35741,33105.86069,15448.7395
2017-12-22 18:10:00,87761.11749,15.82,73.6,0.073,39069.20152,32995.39736,15696.51861
2017-12-22 18:20:00,88120.34054,15.65,74.6,0.07,39221.29278,33046.94692,15852.10084
2017-12-22 18:30:00,88174.41222,15.49,75.5,0.074,39020.53232,33105.86069,16048.01921
2017-12-22 18:40:00,88099.48355,15.35,75.9,0.07,38844.10646,33201.59558,16053.78151
2017-12-22 18:50:00,87996.38925,15.19,76.9,0.072,38874.52471,33091.13225,16030.73229
2017-12-22 19:00:00,88097.06597999998,15.09,77.7,0.074,38911.02662,33028.53636,16157.503
2017-12-22 19:10:00,88247.05085,14.97,78.3,0.072,38868.44106,33105.86069,16272.7491
2017-12-22 19:20:00,87868.26262000001,14.84,79.0,0.073,38491.25475,33098.49647,16278.5114
2017-12-22 19:30:00,87634.24312,14.63,79.5,0.076,38442.58555,33120.58914,16071.06843
2017-12-22 19:40:00,87041.88601999999,14.32,80.6,0.077,38199.23954,32708.1927,16134.45378
2017-12-22 19:50:00,87165.30826,14.24,81.3,0.078,38253.9924,32719.23903,16192.07683
2017-12-22 20:00:00,87671.45699,14.16,81.6,0.074,38308.74525,32807.6097,16555.10204
2017-12-22 20:10:00,87959.14846,14.04,81.7,0.077,38479.08745,32936.48358,16543.57743
2017-12-22 20:20:00,88025.43662,13.79,82.4,0.079,38485.1711,33054.31114,16485.95438
2017-12-22 20:30:00,88155.75014,13.53,82.2,0.077,38515.58935,33142.6818,16497.47899
2017-12-22 20:40:00,88408.34732,13.41,81.8,0.075,38302.6616,33481.43602,16624.2497
2017-12-22 20:50:00,87693.22457,13.47,81.6,0.074,38162.73764,32969.62258,16560.86435
2017-12-22 21:00:00,87126.54465,13.46,81.7,0.078,38126.23574,32704.51059,16295.79832
2017-12-22 21:10:00,85838.45332,13.32,79.5,0.078,37384.03042,32314.20681,16140.21609
2017-12-22 21:20:00,85006.49218,13.0,78.4,0.078,37043.34601,32082.23381,15880.91236
2017-12-22 21:30:00,84108.40088999999,12.83,77.8,0.072,36842.58555,31552.00982,15713.80552
2017-12-22 21:40:00,83480.69814,12.63,78.2,0.074,36623.57414,31275.85149,15581.27251
2017-12-22 21:50:00,82224.33181,12.5,78.8,0.074,36100.38023,30819.26971,15304.68187
2017-12-22 22:00:00,80500.32777999999,12.51,79.0,0.072,35254.75285,30211.72139,15033.85354
2017-12-22 22:10:00,80016.99919,12.46,79.1,0.075,35011.40684,29942.92728,15062.66507
2017-12-22 22:20:00,79232.71542000001,12.27,79.2,0.075,34670.72243,29585.7625,14976.23049
2017-12-22 22:30:00,77651.71484,12.27,78.8,0.077,34293.53612,28819.8834,14538.29532
2017-12-22 22:40:00,76003.27308,12.52,78.9,0.074,33520.91255,28197.60663,14284.7539
2017-12-22 22:50:00,74452.63410000001,13.03,78.9,0.074,32699.61977,27652.65419,14100.36014
2017-12-22 23:00:00,72752.80132,13.45,76.3,0.076,32018.25095,26864.68242,13869.86795
2017-12-22 23:10:00,71274.08417999999,13.6,75.5,0.075,31446.38783,26338.14053,13489.55582
2017-12-22 23:20:00,69884.02165,13.12,75.3,0.076,30789.35361,25789.50598,13305.16206
2017-12-22 23:30:00,68393.45485,12.77,75.2,0.075,30071.48289,25402.88432,12919.08764
2017-12-22 23:40:00,66509.32058,12.8,74.3,0.073,28946.0076,24736.42222,12826.89076
2017-12-22 23:50:00,64921.4068,12.76,74.5,0.074,28222.05323,24195.15189,12504.20168
2017-12-23 00:00:00,62903.327119999994,12.66,75.0,0.074,27412.92776,23326.17367,12164.22569
2017-12-23 00:10:00,61308.5167,12.42,75.7,0.074,26737.64259,22648.66523,11922.20888
2017-12-23 00:20:00,59572.190030000005,12.33,76.2,0.078,25983.26996,21949.06413,11639.85594
2017-12-23 00:30:00,58456.65719,12.34,77.0,0.076,25447.90875,21374.6548,11634.09364
2017-12-23 00:40:00,57227.03181,12.33,77.5,0.077,24985.55133,20907.0267,11334.45378
2017-12-23 00:50:00,56120.0082,12.11,77.2,0.076,24352.85171,20594.04725,11173.10924
2017-12-23 01:00:00,55258.58911,12.2,77.6,0.076,24121.673,20200.06137,10936.85474
2017-12-23 01:10:00,54509.98573000001,12.36,77.2,0.075,23701.90114,19853.94293,10954.14166
2017-12-23 01:20:00,53658.31796,12.46,77.7,0.073,23385.55133,19485.73182,10787.03481
2017-12-23 01:30:00,52707.101389999996,12.43,78.1,0.073,23117.87072,19124.88493,10464.34574
2017-12-23 01:40:00,51965.250530000005,12.36,78.0,0.073,22911.02662,18705.12427,10349.09964
2017-12-23 01:50:00,51237.16674,12.13,78.1,0.077,22673.76426,18329.54894,10233.85354
2017-12-23 02:00:00,50797.53079,11.46,78.5,0.086,22339.1635,18138.07917,10320.28812
2017-12-23 02:10:00,49953.71994,10.5,79.9,0.086,22114.06844,17744.09328,10095.55822
2017-12-23 02:20:00,49501.16088499999,10.44,81.2,0.088,21980.22814,17563.66984,9957.262905
2017-12-23 02:30:00,49152.167436,10.49,81.2,0.09,22004.56274,17224.91562,9922.689076
2017-12-23 02:40:00,48716.071076,10.24,81.7,0.087,21767.30038,17026.08162,9922.689076
2017-12-23 02:50:00,48110.768987,10.03,82.1,0.086,21353.61217,16926.66462,9830.492197
2017-12-23 03:00:00,47627.00700499999,9.85,82.1,0.084,21219.77186,16801.47284,9605.762305
2017-12-23 03:10:00,47316.428589999996,9.66,82.7,0.088,21019.01141,16720.4664,9576.95078
2017-12-23 03:20:00,47129.91241,9.47,83.4,0.088,20897.3384,16621.0494,9611.52461
2017-12-23 03:30:00,47188.165863,9.62,83.5,0.09,20860.8365,16606.32096,9721.008403
2017-12-23 03:40:00,46788.606146000006,9.48,83.7,0.086,20763.4981,16488.4934,9536.614646
2017-12-23 03:50:00,46563.219143,9.45,83.9,0.087,20660.07605,16510.58607,9392.557023
2017-12-23 04:00:00,46470.519392,9.39,84.4,0.086,20562.73764,16492.17551,9415.606242
2017-12-23 04:10:00,46481.722117,9.56,84.6,0.088,20611.40684,16425.89751,9444.417767
2017-12-23 04:20:00,46570.258802000004,9.26,84.3,0.083,20720.91255,16422.2154,9427.130852
2017-12-23 04:30:00,46367.756068999995,9.1,84.7,0.084,20660.07605,16366.98374,9340.696279
2017-12-23 04:40:00,46464.457119000006,9.13,85.0,0.083,20720.91255,16425.89751,9317.647059
2017-12-23 04:50:00,46587.393593,9.2,85.0,0.084,20757.41445,16425.89751,9404.081633
2017-12-23 05:00:00,47087.986646000005,9.06,84.9,0.086,20946.0076,16628.41362,9513.565426
2017-12-23 05:10:00,47246.805326999995,8.9,85.1,0.084,21006.84411,16760.96962,9478.991597
2017-12-23 05:20:00,47524.888521999994,8.82,85.3,0.084,21110.26616,16941.39307,9473.229292
2017-12-23 05:30:00,48064.210454,8.82,85.6,0.083,21323.19392,17077.63118,9663.385354
2017-12-23 05:40:00,48868.95021,8.79,85.8,0.083,21560.45627,17368.51795,9939.97599
2017-12-23 05:50:00,50905.62197,8.89,85.9,0.085,22460.8365,18274.31728,10170.46819
2017-12-23 06:00:00,50995.319695000006,8.76,85.9,0.087,22661.59696,18399.50905,9934.213685
2017-12-23 06:10:00,50618.646382000006,8.8,85.9,0.085,22649.42966,18167.53605,9801.680672
2017-12-23 06:20:00,50634.063480000004,8.81,86.1,0.082,22923.19392,18145.44339,9565.42617
2017-12-23 06:30:00,50432.51569099999,8.79,85.9,0.083,22765.01901,18171.21817,9496.278511
2017-12-23 06:40:00,49769.655743,8.78,86.1,0.085,22734.60076,18005.52317,9029.531813
2017-12-23 06:50:00,48908.234489999995,8.74,86.0,0.087,22722.43346,17346.42528,8839.37575
2017-12-23 07:00:00,47455.643438,8.68,86.0,0.087,21968.06084,17235.96195,8251.620648
2017-12-23 07:10:00,47000.085043,8.62,86.2,0.087,21925.47529,17191.77662,7882.833133
2017-12-23 07:20:00,46024.002239999994,8.58,86.2,0.087,21742.96578,16554.7714,7726.26506
2017-12-23 07:30:00,45707.34069,8.55,86.3,0.087,21742.96578,16238.10985,7726.26506
2017-12-23 07:40:00,45370.18251,8.54,86.5,0.086,21560.45627,16083.46118,7726.26506
2017-12-23 07:50:00,44990.60213,8.64,86.5,0.081,21457.03422,15807.30285,7726.26506
2017-12-23 08:00:00,45849.50657,8.7,86.4,0.083,21907.22433,16216.01718,7726.26506
2017-12-23 08:10:00,46959.755939999995,8.53,86.2,0.087,22387.8327,16845.65818,7726.26506
2017-12-23 08:20:00,47907.19065,8.37,86.5,0.087,22819.77186,17361.15373,7726.26506
2017-12-23 08:30:00,48566.77482,8.34,86.7,0.085,23044.86692,17795.64284,7726.26506
2017-12-23 08:40:00,49279.67165,8.48,86.9,0.083,23349.04943,18204.35716,7726.26506
2017-12-23 08:50:00,50395.696659999994,8.67,86.9,0.084,24292.01521,18377.41639,7726.26506
2017-12-23 09:00:00,51610.48904,8.61,86.6,0.086,24888.21293,18996.01105,7726.26506
2017-12-23 09:10:00,53661.111417,8.7,86.8,0.088,25764.25856,19927.58515,7969.267707
2017-12-23 09:20:00,55152.829659,8.92,86.6,0.085,26512.54753,20457.80914,8182.472989
2017-12-23 09:30:00,56905.800039999995,9.13,86.5,0.087,27047.90875,21393.06536,8464.82593
2017-12-23 09:40:00,57972.506751,9.2,86.1,0.088,27540.68441,21978.52102,8453.301321
2017-12-23 09:50:00,58794.747545,9.28,86.0,0.087,27930.03802,22405.6459,8459.063625
2017-12-23 10:00:00,59838.51068200001,9.33,85.9,0.082,28179.46768,22957.96257,8701.080432
2017-12-23 10:10:00,61796.221441,9.5,85.5,0.084,28976.42586,23698.06689,9121.728691
2017-12-23 10:20:00,63015.320974999995,9.94,85.5,0.087,29560.45627,24246.70144,9208.163265
2017-12-23 10:30:00,63591.650344999995,10.26,84.3,0.083,29895.05703,24430.807,9265.786315
2017-12-23 10:40:00,64603.101343,10.59,83.5,0.088,30235.74144,24997.8521,9369.507803
2017-12-23 10:50:00,65318.04471,11.0,82.4,0.086,30588.59316,25152.50077,9576.95078
2017-12-23 11:00:00,65428.971339,11.39,81.5,0.088,30552.09125,25207.73243,9669.147659
2017-12-23 11:10:00,66391.599937,11.94,80.5,0.088,31251.71103,25343.97054,9795.918367
2017-12-23 11:20:00,66765.57548700001,12.32,79.5,0.085,31294.29658,25675.36054,9795.918367
2017-12-23 11:30:00,67496.866836,12.61,78.5,0.085,31671.48289,25925.74409,9899.639856
2017-12-23 11:40:00,68259.03975000001,13.03,77.6,0.087,32042.58555,26120.89598,10095.55822
2017-12-23 11:50:00,67680.47646,13.51,76.1,0.087,31908.74525,25745.32065,10026.41056
2017-12-23 12:00:00,67951.64378,14.23,75.8,0.088,31939.1635,25818.96287,10193.51741
2017-12-23 12:10:00,67859.29264,14.78,74.2,0.088,31933.07985,25859.46609,10066.7467
2017-12-23 12:20:00,67914.20723,15.68,73.4,0.084,32012.1673,25841.05554,10060.98439
2017-12-23 12:30:00,67526.43362,16.37,71.9,0.077,31513.30798,25848.41976,10164.70588
2017-12-23 12:40:00,67171.32341,16.62,70.7,0.077,31263.87833,25627.4931,10279.95198
2017-12-23 12:50:00,67511.38758000001,16.7,69.29,0.077,31647.14829,25693.7711,10170.46819
2017-12-23 13:00:00,67015.26983,16.86,69.06,0.076,31598.47909,25292.42099,10124.36975
2017-12-23 13:10:00,66870.38478,16.78,67.59,0.076,31561.97719,25178.27554,10130.13205
2017-12-23 13:20:00,66433.01534,16.77,67.52,0.077,31349.04943,24994.16999,10089.79592
2017-12-23 13:30:00,66428.22723,16.6,65.89,0.075,31373.38403,25045.71955,10009.12365
2017-12-23 13:40:00,66378.27051,16.63,66.66,0.073,31257.79468,25082.54066,10037.93517
2017-12-23 13:50:00,66188.86811,16.58,67.22,0.073,31002.28137,25108.31543,10078.27131
2017-12-23 14:00:00,66644.61499,16.48,68.09,0.072,30947.52852,25428.6591,10268.42737
2017-12-23 14:10:00,66703.20743,16.49,68.56,0.074,30941.44487,25487.57288,10274.18968
2017-12-23 14:20:00,66624.61428000001,16.48,69.06,0.076,30789.35361,25653.26787,10181.9928
2017-12-23 14:30:00,66750.6233,16.38,69.26,0.074,31081.36882,25539.12243,10130.13205
2017-12-23 14:40:00,66610.1981,16.42,69.09,0.074,30679.84791,25719.54587,10210.80432
2017-12-23 14:50:00,66478.26074,16.4,69.59,0.075,30539.92395,25623.81098,10314.52581
2017-12-23 15:00:00,66146.54837,16.32,69.59,0.08,30120.15209,25763.73121,10262.66507
2017-12-23 15:10:00,65766.48864,16.2,69.56,0.075,29864.63878,25667.99632,10233.85354
2017-12-23 15:20:00,65438.4717,16.22,69.96,0.073,29907.22433,25355.01688,10176.23049
2017-12-23 15:30:00,64936.41709,16.17,70.7,0.069,29578.70722,25193.00399,10164.70588
2017-12-23 15:40:00,64788.47714999999,16.09,71.1,0.072,29311.02662,25266.64621,10210.80432
2017-12-23 15:50:00,64163.18609,15.98,71.2,0.086,29104.18251,25038.35532,10020.64826
2017-12-23 16:00:00,63388.00992,15.94,72.0,0.071,28514.06844,24876.34244,9997.59904
2017-12-23 16:10:00,63512.38656,15.9,73.0,0.072,28787.8327,24600.18411,10124.36975
2017-12-23 16:20:00,63519.263940000004,15.86,74.1,0.074,28879.08745,24463.946,10176.23049
2017-12-23 16:30:00,64157.69755,15.78,75.1,0.074,29274.52471,24574.40933,10308.76351
2017-12-23 16:40:00,65321.047600000005,15.72,75.8,0.075,29724.71483,25005.21632,10591.11645
2017-12-23 16:50:00,67246.84702,15.6,76.8,0.076,30442.58555,25498.61921,11305.64226
2017-12-23 17:00:00,69467.91017,15.3,77.5,0.074,31172.62357,25664.31421,12630.97239
2017-12-23 17:10:00,73863.60411,15.07,78.3,0.072,32237.26236,27295.48941,14330.85234
2017-12-23 17:20:00,79375.80473,15.01,78.5,0.072,34828.89734,29357.47162,15189.43577
2017-12-23 17:30:00,85284.28499,14.94,78.7,0.074,37888.97338,31577.7846,15817.52701
2017-12-23 17:40:00,88105.54419999999,14.76,78.9,0.074,39111.78707,32767.10647,16226.65066
2017-12-23 17:50:00,88862.77206999999,14.61,79.2,0.075,39513.30798,33024.85425,16324.60984
2017-12-23 18:00:00,88973.07741,14.36,79.6,0.073,39628.89734,33013.80792,16330.37215
2017-12-23 18:10:00,89095.22495,14.07,80.2,0.074,39610.64639,33142.6818,16341.89676
2017-12-23 18:20:00,88694.9707,13.74,81.2,0.078,39318.63118,32936.48358,16439.85594
2017-12-23 18:30:00,88449.54129,13.6,81.9,0.073,39142.20532,32844.43081,16462.90516
2017-12-23 18:40:00,88462.85521000001,13.49,82.5,0.074,39154.37262,32995.39736,16313.08523
2017-12-23 18:50:00,88203.34165,13.37,82.9,0.074,39087.45247,32785.51703,16330.37215
2017-12-23 19:00:00,88210.10165,13.3,83.2,0.072,39318.63118,32733.96747,16157.503
2017-12-23 19:10:00,88415.62672,13.18,83.4,0.07,39288.21293,32785.51703,16341.89676
2017-12-23 19:20:00,88438.52114,13.02,83.7,0.073,39336.88213,32759.74225,16341.89676
2017-12-23 19:30:00,88481.88387,12.81,84.0,0.074,39330.79848,32682.41792,16468.66747
2017-12-23 19:40:00,88109.35491999998,12.63,84.3,0.074,39130.03802,32568.27248,16411.04442
2017-12-23 19:50:00,87842.4782,12.51,84.5,0.072,38953.61217,32483.58392,16405.28211
2017-12-23 20:00:00,87620.41455,12.5,84.8,0.07,38752.85171,32398.89537,16468.66747
2017-12-23 20:10:00,87719.01537000001,12.43,84.7,0.071,38612.92776,32568.27248,16537.81513
2017-12-23 20:20:00,87490.06629999999,12.4,84.9,0.067,38357.41445,32531.45137,16601.20048
2017-12-23 20:30:00,86966.58362,12.38,85.0,0.068,38150.57034,32347.34581,16468.66747
2017-12-23 20:40:00,86043.33352,12.26,85.0,0.08,37822.05323,31798.71126,16422.56903
2017-12-23 20:50:00,85742.06984000001,12.05,85.8,0.087,37712.54753,31791.34704,16238.17527
2017-12-23 21:00:00,85127.62756,12.35,85.8,0.084,37487.45247,31378.9506,16261.22449
2017-12-23 21:10:00,84337.76890000001,12.22,85.7,0.081,37158.93536,31165.38816,16013.44538
2017-12-23 21:20:00,83837.45017,12.0,86.3,0.084,36562.73764,31169.07027,16105.64226
2017-12-23 21:30:00,82893.42913,12.0,86.3,0.086,36197.71863,30878.18349,15817.52701
2017-12-23 21:40:00,81271.89486999999,11.71,86.8,0.084,35540.68441,30219.08561,15512.12485
2017-12-23 21:50:00,80107.07737,11.59,87.3,0.08,35291.25475,29401.65695,15414.16567
2017-12-23 22:00:00,79232.20346,11.51,87.6,0.081,34980.98859,29044.49218,15206.72269
2017-12-23 22:10:00,78913.28769,11.47,87.7,0.079,34646.38783,29037.12795,15229.77191
2017-12-23 22:20:00,77805.47302,11.4,87.8,0.08,34177.94677,28587.9104,15039.61585
2017-12-23 22:30:00,76918.59727,11.36,87.7,0.08,34019.77186,28072.41485,14826.41056
2017-12-23 22:40:00,75426.25344,11.03,87.8,0.081,33338.40304,27549.55508,14538.29532
2017-12-23 22:50:00,74247.3625,10.96,88.0,0.082,32888.21293,27034.05953,14325.09004
2017-12-23 23:00:00,73185.63504,10.78,88.0,0.084,32261.59696,26702.66953,14221.36855
2017-12-23 23:10:00,71471.24463,10.63,88.0,0.084,31458.55513,26102.48542,13910.20408
2017-12-23 23:20:00,69699.86373,10.43,88.1,0.084,30661.59696,25450.75176,13587.51501
2017-12-23 23:30:00,67936.81588,10.12,88.2,0.082,29913.30798,24799.0181,13224.4898
2017-12-23 23:40:00,66635.26705,9.96,88.6,0.082,29365.77947,24114.14544,13155.34214
2017-12-23 23:50:00,65126.11404,9.93,88.8,0.08,28739.1635,23513.96134,12872.9892
2017-12-24 00:00:00,63350.12599,9.98,88.9,0.08,28112.54753,22865.90979,12371.66867
2017-12-24 00:10:00,61820.34025,10.03,88.9,0.08,27528.51711,22306.2289,11985.59424
2017-12-24 00:20:00,60117.45897,10.07,88.9,0.082,26743.72624,21595.58147,11778.15126
2017-12-24 00:30:00,58713.63202999999,10.07,88.9,0.081,26104.94297,21032.21847,11576.47059
2017-12-24 00:40:00,57366.1449,9.84,88.8,0.083,25484.41065,20432.03437,11449.69988
2017-12-24 00:50:00,56130.89917,9.42,88.7,0.081,24979.46768,19909.17459,11242.2569
2017-12-24 01:00:00,54888.91696,9.35,89.3,0.082,24450.19011,19334.76527,11103.96158
2017-12-24 01:10:00,54139.84544999999,9.48,89.3,0.079,24036.5019,19051.24271,11052.10084
2017-12-24 01:20:00,53069.00988,9.72,89.4,0.08,23714.06844,18458.42283,10896.51861
2017-12-24 01:30:00,52081.722649999996,9.86,89.3,0.083,23257.79468,17990.79472,10833.13325
2017-12-24 01:40:00,50793.97458,10.0,89.0,0.082,22631.17871,17600.49095,10562.30492
2017-12-24 01:50:00,49963.10448000001,9.65,88.8,0.082,22229.65779,17269.10095,10464.34574
2017-12-24 02:00:00,49407.10626,9.26,88.8,0.083,21913.30798,17081.31329,10412.48499
2017-12-24 02:10:00,48380.79341,8.96,88.9,0.081,21523.95437,16709.42007,10147.41897
2017-12-24 02:20:00,47918.12959999999,8.63,88.9,0.08,21353.61217,16451.67229,10112.84514
2017-12-24 02:30:00,47494.40397099999,8.46,89.4,0.081,21329.27757,16271.24885,9893.877551
2017-12-24 02:40:00,47341.82267,8.49,89.4,0.079,21335.36122,16031.91163,9974.54982
2017-12-24 02:50:00,47088.241701,8.37,89.4,0.081,21201.52091,15958.26941,9928.451381
2017-12-24 03:00:00,46745.33352100001,8.29,89.6,0.079,21067.68061,15818.34919,9859.303721
2017-12-24 03:10:00,46494.964938000005,8.36,89.6,0.081,20842.58555,15914.08407,9738.295318
2017-12-24 03:20:00,46220.097879,8.45,89.7,0.081,20787.8327,15763.11752,9669.147659
2017-12-24 03:30:00,46379.228799000004,8.43,89.5,0.08,21000.76046,15674.74685,9703.721489
2017-12-24 03:40:00,46034.56924499999,8.18,89.7,0.079,20891.25475,15560.60141,9582.713085
2017-12-24 03:50:00,46025.777150999995,8.1,90.0,0.084,20964.25856,15542.19086,9519.327731
2017-12-24 04:00:00,45912.764957,8.36,90.1,0.083,21025.09506,15431.72752,9455.942377
2017-12-24 04:10:00,45869.210030999995,8.45,89.9,0.082,20988.59316,15372.81375,9507.803121
2017-12-24 04:20:00,45781.154291,8.32,89.8,0.083,20866.92015,15394.90641,9519.327731
2017-12-24 04:30:00,45355.63615200001,8.14,90.2,0.082,20635.74144,15269.71464,9450.180072
2017-12-24 04:40:00,45374.535673000006,7.89,90.8,0.083,20587.07224,15394.90641,9392.557023
2017-12-24 04:50:00,45421.430532,7.91,91.2,0.078,20660.07605,15288.12519,9473.229292
2017-12-24 05:00:00,45604.237875,8.05,91.6,0.084,20641.8251,15391.2243,9571.188475
2017-12-24 05:10:00,45906.986086,8.14,91.9,0.083,20891.25475,15490.6413,9525.090036
2017-12-24 05:20:00,46024.014020999995,8.21,92.3,0.082,20885.1711,15619.51519,9519.327731
2017-12-24 05:30:00,45903.303461,8.41,92.4,0.08,20684.41065,15722.6143,9496.278511
2017-12-24 05:40:00,45998.82797300001,8.51,92.6,0.079,20410.64639,15844.12396,9744.057623
2017-12-24 05:50:00,47846.262800000004,8.58,92.6,0.078,21219.77186,16617.36729,10009.12365
2017-12-24 06:00:00,47935.124574999994,8.57,92.8,0.081,21213.68821,16775.69807,9945.738295
2017-12-24 06:10:00,47310.480483,8.58,92.9,0.077,21104.18251,16473.76496,9732.533013
2017-12-24 06:20:00,46931.909031999996,8.48,93.0,0.081,21128.51711,16330.16263,9473.229292
2017-12-24 06:30:00,46675.795234,8.37,93.1,0.079,21244.10646,16131.32863,9300.360144
2017-12-24 06:40:00,45704.574209,8.11,93.2,0.079,20939.92395,15833.07763,8931.572629
2017-12-24 06:50:00,44000.366276999994,7.87,93.4,0.08,20274.814839,15122.43019,8603.121248
2017-12-24 07:00:00,42316.488707000004,7.77,93.5,0.077,20274.814839,14176.12765,7865.546218
2017-12-24 07:10:00,41801.632219,7.66,93.6,0.082,20274.814839,13800.55232,7726.26506
2017-12-24 07:20:00,40973.15721899999,7.49,93.7,0.08,20274.814839,12972.07732,7726.26506
2017-12-24 07:30:00,40715.409449,7.55,93.9,0.079,20274.814839,12714.32955,7726.26506
2017-12-24 07:40:00,40660.177779,7.67,94.0,0.08,20274.814839,12659.09788,7726.26506
2017-12-24 07:50:00,40873.740228999995,7.73,93.9,0.082,20274.814839,12872.66033,7726.26506
2017-12-24 08:00:00,41002.614108999995,7.85,94.0,0.08,20274.814839,13001.53421,7726.26506
2017-12-24 08:10:00,41407.646328999996,8.01,94.0,0.084,20274.814839,13406.56643,7726.26506
2017-12-24 08:20:00,41565.97710899999,8.07,94.0,0.082,20274.814839,13564.89721,7726.26506
2017-12-24 08:30:00,41974.691438999995,7.98,94.0,0.078,20274.814839,13973.61154,7726.26506
2017-12-24 08:40:00,42608.014538999996,7.92,94.1,0.077,20274.814839,14606.93464,7726.26506
2017-12-24 08:50:00,43316.02096,7.92,94.2,0.08,20666.1597,14923.5962,7726.26506
2017-12-24 09:00:00,44695.235219999995,7.92,94.2,0.081,21548.28897,15420.68119,7726.26506
2017-12-24 09:10:00,45540.04590999999,7.98,94.3,0.077,21785.55133,16028.22952,7726.26506
2017-12-24 09:20:00,46288.951308,8.08,94.3,0.079,21961.97719,16403.80485,7923.169268
2017-12-24 09:30:00,47697.090213999996,8.2,94.4,0.083,22619.01141,16889.84351,8188.235294
2017-12-24 09:40:00,49196.650416000004,8.26,94.5,0.08,23422.05323,17350.10739,8424.489796
2017-12-24 09:50:00,50430.480545,8.23,94.6,0.079,24048.6692,17876.64928,8505.162065
2017-12-24 10:00:00,51736.492942000004,8.41,94.7,0.079,24632.69962,18414.2375,8689.555822
2017-12-24 10:10:00,53451.523883,8.58,94.7,0.081,25405.32319,19051.24271,8994.957983
2017-12-24 10:20:00,54378.797204,8.8,94.8,0.082,26068.44106,19338.44738,8971.908764
2017-12-24 10:30:00,55370.061166,8.96,94.8,0.083,26390.87452,19817.12182,9162.064826
2017-12-24 10:40:00,55710.092751,9.12,94.8,0.082,26451.71103,20067.50537,9190.876351
2017-12-24 10:50:00,56617.957263,9.29,94.7,0.08,26938.40304,20321.57103,9357.983193
